fixture_id,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_total_shots,away_total_shots,home_blocked_shots,away_blocked_shots,home_shots_insidebox,away_shots_insidebox,home_shots_outsidebox,away_shots_outsidebox,home_fouls,away_fouls,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_ball_possession,away_ball_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_total_passes,away_total_passes,home_passes_accurate,away_passes_accurate,home_passes_pct,away_passes_pct,home_expected_goals,away_expected_goals
592840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
